model,file,nbstreaks,accuracy,precision,recall
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,16,0.9493611454963684,0.9943839907646179,0.9544405937194824
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,16,0.9369303584098816,0.9596624374389648,0.9138540625572205
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,16,0.9481743574142456,0.9832006096839905,0.9622376561164856
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.5327826738357544,0.4778237044811249,0.9674612879753113
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,16,0.9857448935508728,0.994452178478241,0.5071917176246643
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,16,0.9567463994026184,0.9970135688781738,0.923638105392456
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.5962592363357544,0.3845716416835785,0.9708611369132996
models/model_2/weights_model_2.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,16,0.9954155683517456,0.003389830468222499,0.002610966097563505
models/model_2/weights_model_2.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,16,0.7199299931526184,1.0,0.7199299931526184
models/model_2/weights_model_2.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,16,0.9215359091758728,0.9546288251876831,0.8604404330253601
models/model_2/weights_model_2.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,16,0.9185519814491272,0.9570748209953308,0.9220761060714722
models/model_2/weights_model_2.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,16,0.8414170742034912,0.6883798837661743,0.9663557410240173
models/model_2/weights_model_2.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,16,0.9721340537071228,0.9632441997528076,0.58894282579422
models/model_2/weights_model_2.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.7707451581954956,0.5379332900047302,0.9388152956962585
models/model_2/weights_model_2.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,16,0.9564276933670044,0.9828112721443176,0.9724780917167664
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.920654296875,0.02491874247789383,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,16,0.9506022334098816,0.9256784319877625,0.9122574329376221
models/model_2/weights_model_2.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,16,0.8758002519607544,0.6170302033424377,0.8646754622459412
models/model_2/weights_model_2.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,16,0.9438679814338684,0.9834222793579102,0.9591014981269836
models/model_2/weights_model_2.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,16,0.9654201865196228,0.9964023232460022,0.9687972068786621
models/model_2/weights_model_2.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,16,0.8190375566482544,0.7854152321815491,0.9582504034042358
models/model_2/weights_model_2.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,16,0.9459296464920044,0.9046770930290222,0.9354555010795593
models/model_2/weights_model_2.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,16,0.8612738847732544,0.8360923528671265,0.9311243295669556
models/model_2/weights_model_2.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,16,0.9376220703125,0.9112316370010376,0.823922872543335
models/model_2/weights_model_2.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,16,0.8637492060661316,0.7201502323150635,0.9640316963195801
models/model_2/weights_model_2.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,16,0.92132568359375,0.9565738439559937,0.9473883509635925
models/model_2/weights_model_2.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,16,0.7508680820465088,0.6626431941986084,0.9591789841651917
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,16,0.8601006269454956,0.752246618270874,0.965994656085968
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,16,0.9508938193321228,0.9291743040084839,0.953453540802002
models/model_2/weights_model_2.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,16,0.88720703125,0.9246743321418762,0.9452563524246216
models/model_2/weights_model_2.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,16,0.8824869990348816,1.0,0.8824574947357178
models/model_2/weights_model_2.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,16,0.9383476972579956,0.987095057964325,0.9486310482025146
models/model_2/weights_model_2.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.9374321699142456,0.9648211598396301,0.970606803894043
models/model_2/weights_model_2.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,16,0.9633246660232544,0.9999577403068542,0.9633638262748718
models/model_2/weights_model_2.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,16,0.9962497353553772,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,16,0.9457939863204956,0.00012514078116510063,0.25
models/model_2/weights_model_2.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,16,0.9774441123008728,0.9064192771911621,0.7175171375274658
models/model_2/weights_model_2.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,16,0.9792751669883728,0.9127028584480286,0.7284501791000366
models/model_2/weights_model_2.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,17,0.9171278476715088,0.9649421572685242,0.7377223968505859
models/model_2/weights_model_2.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,17,0.876708984375,0.6124054789543152,0.9807800650596619
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,17,0.9267171025276184,0.9786607623100281,0.7325517535209656
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,17,0.9336887001991272,1.0,0.9336887001991272
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,17,0.9891560673713684,0.16544502973556519,0.9844236969947815
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,17,0.9507175087928772,0.9782310724258423,0.9704108834266663
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,17,0.89984130859375,0.9246054887771606,0.8743332028388977
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,17,0.9112616777420044,0.9832770824432373,0.9101512432098389
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,17,0.9861721396446228,0.7566702365875244,0.7977047562599182
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,17,0.9988064169883728,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,17,0.9124823808670044,0.39776545763015747,0.978569746017456
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.7484673261642456,0.7538500428199768,0.9741371273994446
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,17,0.9518635869026184,0.9945108890533447,0.9568492770195007
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,17,0.9375949501991272,0.9599634408950806,0.9149121642112732
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,17,0.9527316689491272,0.9834144711494446,0.9668692946434021
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.5376518964767456,0.48074549436569214,0.9792935252189636
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,17,0.9835340976715088,0.9940054416656494,0.43008723855018616
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,17,0.9536675214767456,0.9970756769180298,0.917931079864502
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.5886027216911316,0.3790661096572876,0.9604392051696777
models/model_2/weights_model_2.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,17,0.9942830204963684,0.0021645021624863148,0.002610966097563505
models/model_2/weights_model_2.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,17,0.7202826738357544,1.0,0.7202826738357544
models/model_2/weights_model_2.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,17,0.9195759892463684,0.9542428255081177,0.8560889363288879
models/model_2/weights_model_2.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,17,0.9190334677696228,0.9569838047027588,0.9229103922843933
models/model_2/weights_model_2.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,17,0.8416069746017456,0.6873013377189636,0.971432626247406
models/model_2/weights_model_2.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,17,0.9715237021446228,0.9505035281181335,0.5875712037086487
models/model_2/weights_model_2.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.7789306640625,0.5460543632507324,0.9685863852500916
models/model_2/weights_model_2.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,17,0.9619954228401184,0.984963059425354,0.9760612845420837
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.9246079921722412,0.025609541684389114,0.9765886068344116
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,17,0.9469875693321228,0.9266579747200012,0.8983335494995117
models/model_2/weights_model_2.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,17,0.8817341923713684,0.627322256565094,0.8871316909790039
models/model_2/weights_model_2.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,17,0.95172119140625,0.9860379695892334,0.9645757675170898
models/model_2/weights_model_2.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,17,0.9690483808517456,0.9964157938957214,0.9724380970001221
models/model_2/weights_model_2.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,17,0.8181626796722412,0.782566487789154,0.9623684883117676
models/model_2/weights_model_2.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,17,0.9508327841758728,0.902971625328064,0.9542153477668762
models/model_2/weights_model_2.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,17,0.8624674677848816,0.8374284505844116,0.9316036701202393
models/model_2/weights_model_2.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,17,0.9423964023590088,0.9082399010658264,0.8490608334541321
models/model_2/weights_model_2.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,17,0.8588324785232544,0.7167236804962158,0.9501144289970398
models/model_2/weights_model_2.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,17,0.9249064326286316,0.9581989645957947,0.9501825571060181
models/model_2/weights_model_2.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,17,0.7530992031097412,0.6632808446884155,0.965977668762207
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,17,0.8540446162223816,0.7470565438270569,0.9564349055290222
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,17,0.9502292275428772,0.9304184913635254,0.950226366519928
models/model_2/weights_model_2.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,17,0.8931613564491272,0.9265885949134827,0.9505160450935364
models/model_2/weights_model_2.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,17,0.8887871503829956,1.0,0.8887592554092407
models/model_2/weights_model_2.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,17,0.9426201581954956,0.9879412055015564,0.9522716999053955
models/model_2/weights_model_2.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.94378662109375,0.9675919413566589,0.9744337201118469
models/model_2/weights_model_2.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,17,0.9660373330116272,0.9999578595161438,0.9660766124725342
models/model_2/weights_model_2.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,17,0.9962971806526184,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,17,0.9498494267463684,0.00013526309339795262,0.25
models/model_2/weights_model_2.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,17,0.9783528447151184,0.90474933385849,0.7352058291435242
models/model_2/weights_model_2.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,17,0.9807875156402588,0.9093461632728577,0.7593792080879211
models/model_2/weights_model_2.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,18,0.9165785312652588,0.9641629457473755,0.7363739609718323
models/model_2/weights_model_2.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,18,0.8764580488204956,0.6149006485939026,0.9599056839942932
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,18,0.9288669228553772,0.9771424531936646,0.7422561645507812
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,18,0.92327880859375,1.0,0.92327880859375
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,18,0.9892714023590088,0.16693079471588135,0.9844236969947815
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,18,0.9473063349723816,0.9809495210647583,0.9639944434165955
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,18,0.8923882246017456,0.9208982586860657,0.8624640107154846
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,18,0.9077690839767456,0.9829403162002563,0.906255304813385
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,18,0.9867011308670044,0.7617541551589966,0.8130062818527222
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,18,0.9987860918045044,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,18,0.9087049961090088,0.3753833472728729,0.8553459048271179
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,18,0.7446424961090088,0.7552999258041382,0.962731122970581
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,18,0.9407145380973816,0.9942971467971802,0.9457749724388123
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,18,0.92535400390625,0.960568368434906,0.8890764117240906
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,18,0.9382120966911316,0.9825461506843567,0.9522934556007385
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,18,0.5214030146598816,0.4712171256542206,0.9523704051971436
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,18,0.9826524257659912,0.9929701089859009,0.399669885635376
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,18,0.9581502079963684,0.9971545934677124,0.9260821342468262
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,18,0.5973646640777588,0.38329005241394043,0.9498843550682068
models/model_2/weights_model_2.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,18,0.9941542148590088,0.0020790020935237408,0.002610966097563505
models/model_2/weights_model_2.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,18,0.7127007246017456,1.0,0.7127007246017456
models/model_2/weights_model_2.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,18,0.9184773564338684,0.9553360939025879,0.8523613214492798
models/model_2/weights_model_2.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,18,0.91827392578125,0.9573491215705872,0.9213610291481018
models/model_2/weights_model_2.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,18,0.8472968339920044,0.6963339447975159,0.9688941836357117
models/model_2/weights_model_2.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,18,0.9736260175704956,0.9515268802642822,0.6213335990905762
models/model_2/weights_model_2.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,18,0.7799750566482544,0.5477460026741028,0.9598346948623657
models/model_2/weights_model_2.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,18,0.9484184980392456,0.9831866025924683,0.9637661576271057
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,18,0.9269273281097412,0.02700018137693405,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,18,0.9484456181526184,0.9240143895149231,0.9065331816673279
models/model_2/weights_model_2.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,18,0.87908935546875,0.6169811487197876,0.9118996262550354
models/model_2/weights_model_2.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,18,0.9366319179534912,0.9843035936355591,0.9507384300231934
models/model_2/weights_model_2.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,18,0.9582383632659912,0.9963755011558533,0.9615902900695801
models/model_2/weights_model_2.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,18,0.8303697109222412,0.7940252423286438,0.9660542607307434
models/model_2/weights_model_2.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,18,0.9451972246170044,0.9051638245582581,0.9323663711547852
models/model_2/weights_model_2.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,18,0.8673638105392456,0.8413262963294983,0.9361879825592041
models/model_2/weights_model_2.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,18,0.94476318359375,0.9131587743759155,0.8542444705963135
models/model_2/weights_model_2.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,18,0.8636677861213684,0.7188624739646912,0.9675672650337219
models/model_2/weights_model_2.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,18,0.9178941249847412,0.9576677680015564,0.941841185092926
models/model_2/weights_model_2.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,18,0.7488200068473816,0.6609547734260559,0.9578393697738647
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,18,0.8511149287223816,0.747549831867218,0.9440243244171143
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,18,0.9484660029411316,0.9296665191650391,0.9464888572692871
models/model_2/weights_model_2.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,18,0.8821139931678772,0.9265874624252319,0.9365034103393555
models/model_2/weights_model_2.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,18,0.8784518837928772,1.0,0.8784213662147522
models/model_2/weights_model_2.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,18,0.9315117597579956,0.988140881061554,0.9404448866844177
models/model_2/weights_model_2.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,18,0.9370049238204956,0.9684630036354065,0.9662392735481262
models/model_2/weights_model_2.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,18,0.9546034336090088,0.9999573826789856,0.9546422362327576
models/model_2/weights_model_2.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,18,0.9960869550704956,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,18,0.9482964277267456,0.00013119916548021138,0.25
models/model_2/weights_model_2.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,18,0.9775865077972412,0.9083389639854431,0.7181603908538818
models/model_2/weights_model_2.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,18,0.9802653193473816,0.9087344408035278,0.750446617603302
models/model_2/weights_model_2.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,19,0.91192626953125,0.9634729027748108,0.7200747728347778
models/model_2/weights_model_2.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,19,0.8778144121170044,0.6180768609046936,0.9573359489440918
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,19,0.9265000820159912,0.9788047671318054,0.7315812706947327
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,19,0.9215087890625,1.0,0.9215087890625
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,19,0.9891425371170044,0.16527196764945984,0.9844236969947815
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,19,0.941650390625,0.9771059155464172,0.9619377851486206
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,19,0.8938395380973816,0.9208398461341858,0.8656513094902039
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,19,0.9040052890777588,0.9824762940406799,0.90215003490448
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,19,0.9862196445465088,0.7468276619911194,0.8211070895195007
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,19,0.9985080361366272,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,19,0.9092543125152588,0.38020285964012146,0.8862100839614868
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,19,0.7494710087776184,0.756899356842041,0.9684897661209106
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,19,0.9427897334098816,0.9944512248039246,0.9477264881134033
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,19,0.9372626543045044,0.9620410799980164,0.9120861291885376
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,19,0.9434136152267456,0.983960747718811,0.9564073085784912
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,19,0.5266384482383728,0.4742737114429474,0.9598683714866638
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,19,0.9854939579963684,0.9943556189537048,0.498467355966568
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,19,0.9487440586090088,0.9971821308135986,0.908799946308136
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,19,0.6020439863204956,0.3886045515537262,0.9770026206970215
models/model_2/weights_model_2.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,19,0.9942355751991272,0.0021321962121874094,0.002610966097563505
models/model_2/weights_model_2.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,19,0.7128770351409912,1.0,0.7128770351409912
models/model_2/weights_model_2.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,19,0.9183688759803772,0.9551166892051697,0.8523145318031311
models/model_2/weights_model_2.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,19,0.9177585244178772,0.957551896572113,0.9203579425811768
models/model_2/weights_model_2.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,19,0.8486870527267456,0.6959371566772461,0.9776376485824585
models/model_2/weights_model_2.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,19,0.9725612998008728,0.9495200514793396,0.6052964925765991
models/model_2/weights_model_2.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,19,0.7778591513633728,0.5452108979225159,0.960681676864624
models/model_2/weights_model_2.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,19,0.9528605341911316,0.9827680587768555,0.9688117504119873
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,19,0.9184434413909912,0.02425963431596756,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,19,0.9461873173713684,0.9233824014663696,0.899239718914032
models/model_2/weights_model_2.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,19,0.8798285722732544,0.6224849224090576,0.8888562917709351
models/model_2/weights_model_2.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,19,0.9394192099571228,0.9841014742851257,0.9538202881813049
models/model_2/weights_model_2.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,19,0.9637247920036316,0.9977431893348694,0.9657824039459229
